Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.692,51.637,0.691,52.4,9.873
1,0.689,54.44,0.688,54.17,9.876
2,0.684,56.297,0.683,56.05,9.878
3,0.672,58.68,0.662,59.88,9.899
4,0.644,62.897,0.64,62.75,9.911
5,0.621,65.49,0.622,65.72,9.923
6,0.601,67.597,0.604,67.39,9.933
7,0.583,69.177,0.587,69.21,9.932
8,0.565,70.683,0.571,70.68,9.929
9,0.549,71.993,0.556,72.17,9.923
