Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.516,73.817,0.427,81.01,12.738
1,0.354,84.843,0.632,73.97,12.933
2,0.286,87.953,0.334,86.33,12.923
3,0.253,89.78,0.299,87.77,12.937
4,0.212,91.75,0.308,87.98,12.932
5,0.177,93.207,0.325,87.92,12.916
6,0.138,94.973,0.374,87.56,12.928
7,0.104,96.367,0.411,87.58,12.936
8,0.068,97.753,0.475,87.25,12.942
9,0.047,98.55,0.537,87.04,12.791
