Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.418,80.317,0.308,86.87,16.381
1,0.275,88.603,0.292,88.04,16.247
2,0.25,89.987,0.31,87.44,16.226
3,0.308,86.407,0.65,63.7,16.218
4,0.626,64.647,0.636,63.29,16.116
5,0.625,64.557,0.636,63.08,16.098
6,0.623,64.55,0.634,62.95,16.096
7,0.623,64.503,0.64,62.9,16.09
8,0.624,64.333,0.639,62.86,16.096
9,0.622,64.733,0.637,63.0,16.091
