Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,23.557,76.395,24.22,75.6,25.353
1,23.569,76.431,24.22,75.6,25.374
2,23.569,76.431,24.22,75.6,25.343
3,23.569,76.431,24.22,75.6,25.349
4,23.569,76.431,24.22,75.6,25.395
5,23.569,76.431,24.22,75.6,25.401
6,23.569,76.431,24.22,75.6,25.368
7,23.569,76.431,24.22,75.6,25.36
8,23.569,76.431,24.22,75.6,25.383
9,23.569,76.431,24.22,75.6,25.348
