Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.567,75.1,0.563,75.727,22.804
1,0.554,76.431,0.559,75.727,22.751
2,0.551,76.431,0.556,75.727,22.761
3,0.549,76.431,0.554,75.727,22.788
4,0.547,76.431,0.553,75.727,22.78
5,0.546,76.431,0.552,75.727,23.089
6,0.545,76.431,0.551,75.727,22.782
7,0.544,76.431,0.55,75.727,22.763
8,0.544,76.431,0.55,75.727,22.771
9,0.543,76.431,0.549,75.727,22.753
