Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.371,83.599,0.36,86.627,27.705
1,0.295,87.407,0.38,87.345,27.158
2,0.279,88.204,0.394,87.409,27.168
3,0.27,88.541,0.389,87.409,27.167
4,0.264,89.016,0.38,87.636,27.153
5,0.261,89.065,0.388,87.455,27.519
6,0.258,89.164,0.398,87.8,27.17
7,0.256,89.383,0.404,87.864,27.32
8,0.254,89.437,0.413,87.764,27.166
9,0.254,89.558,0.405,87.836,27.152
