Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.546,76.408,0.549,75.927,18.351
1,0.542,76.431,0.546,75.927,18.359
2,0.539,76.43,0.543,75.927,18.344
3,0.536,76.433,0.54,75.927,18.362
4,0.532,76.431,0.536,75.927,18.38
5,0.527,76.433,0.531,75.936,18.355
6,0.522,76.43,0.526,75.945,18.343
7,0.516,76.44,0.52,75.963,18.35
8,0.511,76.464,0.515,75.954,18.361
9,0.506,76.523,0.51,76.027,18.346
