Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.548,76.418,0.549,75.927,51.188
1,0.544,76.431,0.545,75.927,51.165
2,0.535,76.431,0.527,75.927,51.148
3,0.5,76.687,0.483,77.014,51.16
4,0.472,77.7,0.464,78.091,51.158
5,0.458,78.395,0.451,78.795,51.241
6,0.445,79.146,0.438,79.553,51.514
7,0.433,79.943,0.424,80.466,51.377
8,0.421,80.564,0.409,81.342,51.212
9,0.409,81.298,0.393,82.137,51.191
