Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.355,84.56,0.339,85.766,23.923
1,0.322,86.416,0.329,86.622,23.921
2,0.356,84.305,0.403,81.807,23.901
3,0.375,83.572,0.383,83.082,23.895
4,0.359,84.837,0.366,84.829,23.897
5,0.341,85.711,0.355,84.829,23.895
6,0.333,85.525,0.358,84.501,23.884
7,0.334,85.78,0.363,84.356,23.893
8,0.331,85.828,0.354,85.466,23.885
9,0.329,85.993,0.348,85.248,23.872
