Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.373,83.47,0.326,86.682,17.607
1,0.28,88.181,0.315,87.5,17.626
2,0.251,89.557,0.316,87.816,17.644
3,0.231,90.467,0.326,88.067,17.634
4,0.216,91.231,0.354,87.993,17.63
5,0.202,91.89,0.341,87.955,17.618
6,0.187,92.46,0.371,88.058,17.618
7,0.175,93.03,0.395,87.844,17.627
8,0.164,93.558,0.404,87.965,17.629
9,0.153,94.058,0.418,86.45,17.62
