Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.471,76.907,0.381,83.58,49.052
1,0.317,86.25,0.327,85.93,49.108
2,0.249,89.773,0.308,86.84,49.117
3,0.19,92.663,0.317,86.98,49.021
4,0.143,94.663,0.412,84.9,48.97
5,0.121,95.32,0.411,86.46,49.004
6,0.077,97.077,0.639,83.86,48.989
7,0.049,98.31,0.618,86.53,49.013
8,0.039,98.653,0.955,85.75,49.016
9,0.044,98.41,0.925,86.41,48.968
