Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.688,54.65,0.682,56.76,13.707
1,0.668,59.683,0.647,62.73,13.706
2,0.63,64.283,0.615,65.58,13.741
3,0.598,67.823,0.587,68.6,13.85
4,0.57,70.52,0.56,70.88,13.99
5,0.542,72.977,0.532,73.15,13.978
6,0.514,75.067,0.502,75.52,13.978
7,0.487,77.097,0.474,77.81,13.97
8,0.465,78.65,0.453,79.01,13.972
9,0.443,79.827,0.434,80.26,13.988
