Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.692,51.573,0.692,51.9,12.271
1,0.691,53.133,0.69,52.75,12.271
2,0.689,54.353,0.689,53.99,12.256
3,0.687,55.157,0.687,54.9,12.242
4,0.685,55.86,0.684,55.85,12.002
5,0.682,56.733,0.681,56.96,11.991
6,0.677,58.013,0.673,58.74,11.999
7,0.66,60.337,0.651,62.07,12.01
8,0.645,62.787,0.641,63.13,12.048
9,0.636,63.973,0.632,64.27,12.04
