Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.561,70.42,0.421,81.0,24.115
1,0.368,84.067,0.358,84.84,24.105
2,0.296,88.003,0.34,85.92,24.089
3,0.241,90.347,0.342,86.58,24.084
4,0.196,92.407,0.367,86.36,24.092
5,0.153,94.033,0.448,85.01,24.086
6,0.118,95.653,0.459,86.07,24.077
7,0.094,96.513,0.583,86.47,24.099
8,0.072,97.447,0.592,86.13,24.076
9,0.056,98.007,0.663,85.87,24.09
