Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,49.754,50.083,49.76,50.24,5.172
1,49.91,50.09,49.76,50.24,5.158
2,49.91,50.09,49.76,50.24,5.178
3,49.91,50.09,49.76,50.24,5.178
4,49.91,50.09,49.76,50.24,5.17
5,49.91,50.09,49.76,50.24,5.178
6,49.91,50.09,49.76,50.24,5.174
7,49.91,50.09,49.76,50.24,5.166
8,49.91,50.09,49.76,50.24,5.171
9,49.91,50.09,49.76,50.24,5.181
