Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.693,50.17,0.693,49.69,15.041
1,0.693,49.867,0.693,49.83,15.03
2,0.693,49.86,0.693,49.7,15.034
3,0.693,49.963,0.693,49.39,15.032
4,0.693,50.233,0.693,49.37,15.032
5,0.693,50.07,0.693,49.59,15.027
6,0.693,49.61,0.693,49.45,15.031
7,0.693,49.553,0.693,49.57,15.032
8,0.693,50.473,0.693,49.69,15.18
9,0.693,49.467,0.693,49.66,15.106
