Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.62,64.603,0.506,75.11,6.44
1,0.447,78.977,0.431,80.28,6.44
2,0.375,83.447,0.393,83.0,6.435
3,0.328,86.183,0.372,84.01,6.435
4,0.293,87.92,0.357,84.84,6.452
5,0.264,89.353,0.348,85.6,6.434
6,0.239,90.38,0.342,86.01,6.428
7,0.216,91.417,0.342,86.3,6.429
8,0.196,92.42,0.343,86.28,6.424
9,0.177,93.193,0.348,86.39,6.435
