Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.693,50.813,0.692,52.05,6.163
1,0.691,52.393,0.689,54.52,6.163
2,0.683,56.52,0.675,59.53,6.159
3,0.638,64.997,0.592,69.62,6.165
4,0.539,73.34,0.513,75.21,6.166
5,0.487,76.577,0.482,77.4,6.158
6,0.457,78.937,0.459,78.64,6.162
7,0.433,80.107,0.441,79.84,6.163
8,0.412,81.35,0.425,80.9,6.171
9,0.395,82.44,0.412,81.78,6.176
