Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.455,77.773,0.347,85.52,18.21
1,0.268,88.85,0.356,86.34,18.207
2,0.185,92.52,0.434,85.76,18.205
3,0.141,94.62,0.485,85.43,18.213
4,0.117,95.763,0.606,86.18,18.827
5,0.088,96.693,0.763,86.68,18.296
6,0.073,97.357,0.719,86.1,18.212
7,0.06,97.89,0.818,86.83,18.2
8,0.053,98.213,0.869,86.44,18.193
9,0.049,98.283,1.111,86.49,18.205
