Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,11.208,69.083,0.381,83.74,17.977
1,0.305,87.22,0.35,85.91,17.984
2,0.194,92.343,0.407,85.97,17.974
3,0.117,95.663,0.515,85.82,17.949
4,0.072,97.29,0.675,85.98,17.956
5,0.055,98.053,0.751,86.07,17.955
6,0.046,98.297,0.794,86.34,17.955
7,0.04,98.583,0.97,86.11,17.956
8,0.035,98.773,0.969,85.7,17.953
9,0.029,98.937,1.184,86.57,18.007
