Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.693,50.72,0.693,51.53,3.968
1,0.692,51.46,0.692,51.57,3.975
2,0.692,51.863,0.692,51.77,3.975
3,0.692,52.047,0.692,51.95,3.978
4,0.691,52.573,0.692,52.33,3.99
5,0.691,52.89,0.692,52.62,3.99
6,0.691,53.377,0.691,52.73,3.987
7,0.69,53.127,0.691,52.73,3.987
8,0.69,53.24,0.691,52.72,3.981
9,0.69,53.187,0.691,52.72,3.974
