Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.68,53.367,0.555,71.35,8.416
1,0.412,81.973,0.354,85.39,8.416
2,0.31,87.773,0.336,86.26,8.416
3,0.264,89.897,0.341,86.13,8.418
4,0.232,91.187,0.335,86.57,8.419
5,0.207,92.337,0.332,87.03,8.429
6,0.183,93.267,0.341,87.65,8.438
7,0.17,93.727,0.352,86.93,8.434
8,0.152,94.577,0.373,87.13,8.433
9,0.134,95.283,0.387,86.87,8.427
