Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.683,55.4,0.66,62.04,6.137
1,0.588,71.18,0.544,74.03,6.141
2,0.467,78.93,0.469,78.16,6.128
3,0.399,82.663,0.435,80.01,6.136
4,0.355,84.817,0.414,81.37,6.137
5,0.321,86.613,0.399,82.4,6.134
6,0.295,87.85,0.39,83.14,6.127
7,0.27,89.083,0.383,83.72,6.12
8,0.25,90.2,0.378,84.26,6.129
9,0.233,90.873,0.375,84.53,6.197
