Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,49.759,50.1,49.76,50.24,5.698
1,49.91,50.09,49.76,50.24,5.719
2,49.91,50.09,49.76,50.24,5.736
3,49.91,50.09,49.76,50.24,5.707
4,49.91,50.09,49.76,50.24,5.704
5,49.91,50.09,49.76,50.24,5.699
6,49.91,50.09,49.76,50.24,5.689
7,49.91,50.09,49.76,50.24,5.678
8,49.91,50.09,49.76,50.24,5.698
9,49.91,50.09,49.76,50.24,5.673
