Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.7,49.947,0.693,50.8,12.017
1,0.693,50.463,0.693,50.61,12.071
2,0.693,50.473,0.693,50.54,12.1
3,0.693,50.637,0.693,50.59,12.103
4,0.693,50.323,0.693,50.61,12.111
5,0.693,50.173,0.693,50.64,12.112
6,0.693,50.277,0.693,50.63,12.126
7,0.693,50.69,0.693,50.67,12.112
8,0.693,50.383,0.693,50.77,12.088
9,0.693,50.457,0.693,50.77,12.077
