Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.694,51.18,0.69,57.28,9.306
1,0.691,53.523,0.687,62.16,9.304
2,0.689,56.223,0.683,65.7,9.429
3,0.686,58.663,0.679,67.91,9.645
4,0.683,61.313,0.673,69.84,9.646
5,0.679,63.967,0.666,71.3,9.496
6,0.672,66.633,0.657,72.47,9.301
7,0.663,69.633,0.645,73.25,9.31
8,0.651,71.937,0.629,73.97,9.3
9,0.634,73.797,0.611,74.81,9.289
