Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,50.008,49.91,50.2,49.8,11.966
1,50.09,49.91,50.2,49.8,11.932
2,50.09,49.91,50.2,49.8,11.925
3,50.09,49.91,50.2,49.8,11.928
4,50.09,49.91,50.2,49.8,11.957
5,50.09,49.91,50.2,49.8,11.944
6,50.09,49.91,50.2,49.8,11.957
7,50.09,49.91,50.2,49.8,11.959
8,50.09,49.91,50.2,49.8,11.965
9,50.09,49.91,50.2,49.8,11.962
