Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.379,83.153,0.327,86.719,12.027
1,0.288,87.742,0.308,87.667,12.019
2,0.261,89.053,0.309,88.086,12.027
3,0.243,89.995,0.322,88.011,12.013
4,0.231,90.54,0.323,88.169,12.038
5,0.219,91.012,0.346,87.983,12.047
6,0.208,91.535,0.348,87.825,12.043
7,0.2,91.992,0.378,87.881,12.038
8,0.192,92.346,0.377,87.63,12.029
9,0.185,92.658,0.407,87.686,12.031
