Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.556,76.251,0.51,76.11,42.035
1,0.495,76.966,0.484,77.093,42.113
2,0.475,77.994,0.467,78.122,42.035
3,0.458,78.936,0.45,79.241,42.095
4,0.44,80.118,0.432,80.515,42.079
5,0.42,81.301,0.413,81.853,42.098
6,0.401,82.259,0.398,82.472,42.072
7,0.386,83.18,0.385,83.209,42.059
8,0.373,83.767,0.373,83.755,42.068
9,0.361,84.299,0.363,84.356,42.083
