Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.67,66.577,0.646,75.61,23.542
1,0.627,76.388,0.613,75.937,23.553
2,0.6,76.431,0.591,75.937,23.544
3,0.582,76.431,0.578,75.937,23.551
4,0.57,76.431,0.568,75.937,23.554
5,0.562,76.431,0.562,75.937,23.576
6,0.556,76.431,0.558,75.937,23.579
7,0.552,76.431,0.554,75.937,23.557
8,0.549,76.431,0.552,75.937,23.581
9,0.547,76.431,0.55,75.937,23.577
