Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.693,51.014,0.671,73.171,21.471
1,0.653,75.908,0.637,75.937,21.465
2,0.623,76.431,0.613,75.937,21.449
3,0.602,76.431,0.596,75.937,21.475
4,0.587,76.431,0.583,75.937,21.461
5,0.576,76.431,0.574,75.937,21.467
6,0.568,76.431,0.568,75.937,21.438
7,0.562,76.431,0.563,75.937,21.441
8,0.557,76.431,0.559,75.937,21.442
9,0.554,76.431,0.557,75.937,21.437
