Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.518,77.041,0.487,78.04,43.008
1,0.434,80.584,0.386,82.972,43.054
2,0.351,84.436,0.323,85.684,43.18
3,0.317,86.307,0.306,86.549,43.169
4,0.299,87.188,0.298,87.122,43.185
5,0.288,87.747,0.294,87.395,43.207
6,0.279,88.211,0.291,87.577,43.207
7,0.271,88.586,0.29,87.705,43.199
8,0.265,88.951,0.288,87.632,43.185
9,0.258,89.255,0.288,87.768,43.176
