Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.431,80.563,0.343,85.384,22.09
1,0.332,85.593,0.313,86.376,22.109
2,0.303,87.154,0.31,86.968,22.14
3,0.285,87.947,0.311,87.213,22.143
4,0.271,88.665,0.304,87.432,22.133
5,0.26,89.145,0.308,87.332,22.118
6,0.25,89.587,0.303,87.677,22.132
7,0.25,89.511,0.299,87.568,22.132
8,0.235,90.24,0.312,87.605,22.12
9,0.226,90.602,0.315,87.477,22.143
