Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.693,50.993,0.692,52.64,9.421
1,0.691,52.76,0.69,53.82,9.405
2,0.689,53.88,0.688,55.62,9.411
3,0.684,56.417,0.68,58.34,9.399
4,0.672,59.457,0.663,61.82,9.399
5,0.647,63.043,0.634,64.95,9.4
6,0.616,66.437,0.602,67.89,9.408
7,0.588,68.893,0.576,70.36,9.405
8,0.568,70.713,0.557,71.76,9.419
9,0.551,72.047,0.54,72.96,9.406
