Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.368,83.757,0.323,86.673,13.712
1,0.282,88.139,0.319,87.556,13.7
2,0.254,89.476,0.313,87.937,13.693
3,0.235,90.283,0.332,87.835,13.69
4,0.219,91.148,0.335,87.853,13.692
5,0.205,91.725,0.37,87.862,13.684
6,0.194,92.187,0.391,87.807,13.714
7,0.182,92.751,0.402,87.704,13.706
8,0.172,93.307,0.415,87.816,13.71
9,0.162,93.751,0.429,87.5,13.709
