Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.32,86.09,0.262,88.724,37.476
1,0.237,90.065,0.26,88.924,37.477
2,0.196,91.888,0.28,88.76,37.477
3,0.157,93.686,0.32,88.651,37.481
4,0.124,95.235,0.368,88.169,37.48
5,0.106,95.989,0.389,88.251,37.502
6,0.087,96.69,0.434,87.714,37.515
7,0.077,97.114,0.473,87.696,37.476
8,0.071,97.335,0.488,87.568,37.475
9,0.068,97.489,0.557,87.787,37.467
