Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.365,83.884,0.311,87.045,26.756
1,0.276,88.404,0.305,87.76,25.126
2,0.249,89.667,0.309,88.048,25.625
3,0.229,90.561,0.327,88.02,25.736
4,0.213,91.427,0.334,88.058,25.369
5,0.197,92.133,0.34,88.095,25.501
6,0.181,92.794,0.346,87.909,25.608
7,0.169,93.34,0.358,87.965,25.619
8,0.158,93.782,0.384,87.974,25.658
9,0.145,94.31,0.416,87.546,25.772
