Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.358,84.312,0.3,87.556,24.045
1,0.273,88.582,0.299,87.928,24.071
2,0.242,90.012,0.303,88.271,24.09
3,0.219,91.054,0.325,88.355,24.07
4,0.196,92.073,0.337,88.643,24.692
5,0.176,93.065,0.362,88.318,24.26
6,0.158,93.801,0.373,87.76,24.099
7,0.145,94.346,0.421,87.296,24.233
8,0.129,95.018,0.428,87.249,24.097
9,0.12,95.387,0.465,85.688,24.088
