Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.547,76.404,0.552,75.744,50.595
1,0.544,76.431,0.551,75.744,50.628
2,0.542,76.431,0.549,75.744,50.628
3,0.541,76.431,0.548,75.744,50.634
4,0.539,76.431,0.546,75.744,50.628
5,0.536,76.431,0.543,75.744,50.629
6,0.533,76.431,0.54,75.744,50.636
7,0.53,76.431,0.536,75.744,50.595
8,0.525,76.431,0.531,75.744,50.595
9,0.519,76.431,0.524,75.744,50.61
