Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.445,79.967,0.376,83.644,26.873
1,0.337,85.289,0.335,85.854,26.119
2,0.303,87.028,0.316,86.621,26.127
3,0.281,88.07,0.309,86.959,26.095
4,0.265,88.83,0.304,87.324,26.133
5,0.253,89.452,0.301,87.58,26.117
6,0.241,89.981,0.3,87.726,26.114
7,0.229,90.593,0.302,87.918,26.075
8,0.219,90.955,0.306,87.717,26.092
9,0.21,91.453,0.312,87.717,26.109
