Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.546,76.402,0.549,75.744,68.542
1,0.536,76.431,0.531,75.744,68.572
2,0.479,77.751,0.451,79.142,68.549
3,0.426,80.775,0.42,81.251,68.569
4,0.4,82.272,0.394,82.804,68.561
5,0.373,83.572,0.364,84.53,68.557
6,0.346,84.9,0.34,85.598,68.542
7,0.327,85.871,0.327,86.128,68.587
8,0.313,86.523,0.318,86.539,68.545
9,0.302,87.214,0.312,86.63,68.56
