Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.683,53.213,0.572,69.94,5.956
1,0.419,80.997,0.378,83.59,5.953
2,0.319,86.733,0.349,85.45,5.935
3,0.27,89.113,0.338,86.01,5.937
4,0.234,91.093,0.333,86.51,5.957
5,0.202,92.433,0.339,86.93,5.955
6,0.178,93.587,0.362,86.84,5.948
7,0.156,94.583,0.376,86.91,5.944
8,0.142,94.963,0.403,86.36,5.955
9,0.15,94.17,0.389,86.96,5.952
