Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.578,66.007,0.429,81.06,10.646
1,0.371,84.113,0.354,84.94,10.649
2,0.298,87.98,0.335,86.57,10.647
3,0.252,90.013,0.333,86.8,10.644
4,0.218,91.517,0.353,86.76,10.644
5,0.188,92.88,0.363,86.94,10.643
6,0.166,93.663,0.399,86.67,10.647
7,0.149,94.27,0.406,86.69,10.644
8,0.135,94.9,0.429,86.71,10.64
9,0.122,95.413,0.484,85.09,10.645
