Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.642,58.18,0.441,79.85,30.037
1,0.386,83.13,0.357,84.75,30.039
2,0.312,87.18,0.324,86.34,30.032
3,0.27,89.34,0.302,87.33,30.025
4,0.241,90.53,0.301,87.88,30.025
5,0.218,91.613,0.298,87.8,30.032
6,0.197,92.673,0.31,87.86,30.034
7,0.181,93.22,0.312,88.09,30.036
8,0.164,93.887,0.327,88.08,30.035
9,0.155,94.26,0.337,87.81,30.037
