Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.693,51.247,0.693,49.29,9.194
1,0.466,77.923,0.378,83.36,9.172
2,0.343,85.6,0.355,84.69,9.168
3,0.299,87.8,0.339,85.31,9.169
4,0.267,89.197,0.323,86.21,9.165
5,0.246,90.07,0.316,86.6,9.166
6,0.231,90.957,0.313,86.9,9.167
7,0.215,91.727,0.339,86.35,9.169
8,0.205,92.187,0.338,86.09,9.178
9,0.193,92.657,0.366,85.1,9.177
