Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.544,76.017,0.537,75.727,10.844
1,0.522,76.437,0.52,75.845,11.299
2,0.506,76.577,0.501,76.336,10.652
3,0.488,77.094,0.482,76.909,10.666
4,0.47,77.894,0.465,77.827,10.684
5,0.454,78.747,0.45,78.773,10.658
6,0.439,79.493,0.436,79.791,10.656
7,0.426,80.107,0.425,80.409,10.636
8,0.415,80.68,0.414,80.973,10.651
9,0.404,81.237,0.405,81.582,10.649
