Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.63,75.26,0.592,75.744,41.913
1,0.571,76.43,0.565,75.744,41.883
2,0.554,76.431,0.557,75.744,41.884
3,0.55,76.431,0.555,75.744,41.901
4,0.548,76.431,0.555,75.744,41.904
5,0.547,76.431,0.555,75.744,41.894
6,0.547,76.431,0.555,75.744,41.881
7,0.547,76.431,0.555,75.744,41.908
8,0.547,76.431,0.555,75.744,41.96
9,0.547,76.431,0.555,75.744,42.049
