Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.353,84.758,0.299,87.224,19.092
1,0.264,88.99,0.289,87.927,19.086
2,0.23,90.465,0.295,88.584,19.064
3,0.2,91.767,0.321,88.247,19.063
4,0.173,93.035,0.349,88.155,19.07
5,0.151,94.012,0.377,88.256,19.058
6,0.132,94.782,0.414,88.174,19.071
7,0.116,95.504,0.501,88.128,19.066
8,0.103,95.988,0.537,87.954,19.068
9,0.091,96.535,0.569,87.726,19.075
