Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,23.557,76.418,24.256,75.744,27.533
1,23.569,76.431,24.256,75.744,27.53
2,23.569,76.431,24.256,75.744,27.524
3,23.569,76.431,24.256,75.744,27.509
4,23.569,76.431,24.256,75.744,27.511
5,23.569,76.431,24.256,75.744,27.512
6,23.569,76.431,24.256,75.744,27.524
7,23.569,76.431,24.256,75.744,27.516
8,23.569,76.431,24.256,75.744,27.532
9,23.569,76.431,24.256,75.744,27.525
