Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.458,79.263,0.386,83.05,62.792
1,0.351,84.553,0.34,85.279,62.662
2,0.318,86.328,0.318,86.584,62.673
3,0.3,87.141,0.307,87.023,62.61
4,0.288,87.688,0.3,87.425,62.615
5,0.278,88.276,0.295,87.772,62.584
6,0.269,88.702,0.292,87.836,62.6
7,0.261,89.063,0.29,88.018,62.568
8,0.253,89.373,0.289,88.128,62.585
9,0.246,89.68,0.289,88.1,62.594
