Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.393,82.447,0.329,86.283,11.506
1,0.291,87.623,0.311,87.742,11.49
2,0.264,88.939,0.31,88.197,11.485
3,0.25,89.546,0.31,88.383,11.488
4,0.24,89.965,0.307,88.392,11.477
5,0.23,90.405,0.315,88.253,11.479
6,0.224,90.82,0.322,88.104,11.484
7,0.215,91.177,0.328,87.965,11.487
8,0.209,91.507,0.33,88.067,11.484
9,0.204,91.748,0.342,88.067,11.478
