Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.379,83.249,0.313,86.998,11.18
1,0.281,88.047,0.294,88.151,11.169
2,0.255,89.369,0.295,88.03,11.195
3,0.238,90.141,0.297,88.318,11.187
4,0.223,90.819,0.312,88.29,11.174
5,0.209,91.43,0.315,88.002,11.205
6,0.195,92.146,0.33,87.797,11.204
7,0.183,92.787,0.336,88.169,11.209
8,0.169,93.312,0.363,87.723,11.198
9,0.159,93.766,0.368,87.528,11.179
