Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.363,84.108,0.312,86.654,14.556
1,0.276,88.459,0.298,87.825,14.559
2,0.248,89.763,0.3,87.77,14.561
3,0.226,90.801,0.303,87.788,14.575
4,0.205,91.788,0.338,85.976,14.557
5,0.187,92.576,0.364,84.08,14.558
6,0.167,93.443,0.482,81.729,14.573
7,0.153,94.033,0.541,80.53,14.56
8,0.138,94.681,0.597,79.433,14.555
9,0.125,95.142,0.702,78.188,14.557
