Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.655,56.897,0.507,74.6,8.411
1,0.415,81.467,0.359,84.84,8.443
2,0.325,86.36,0.327,85.99,8.445
3,0.284,88.52,0.308,86.86,8.446
4,0.258,89.523,0.302,87.24,8.444
5,0.232,90.937,0.309,87.04,8.444
6,0.218,91.513,0.309,87.17,8.449
7,0.2,92.263,0.311,87.45,8.454
8,0.187,92.707,0.309,87.78,8.457
9,0.179,93.107,0.322,87.58,8.459
