Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.652,57.457,0.484,78.56,10.624
1,0.405,82.07,0.388,83.75,10.625
2,0.314,86.967,0.368,85.03,10.623
3,0.266,89.283,0.373,85.5,10.596
4,0.235,90.85,0.38,85.66,10.6
5,0.205,92.19,0.392,85.76,10.598
6,0.185,93.05,0.404,86.46,10.603
7,0.174,93.457,0.425,86.49,10.606
8,0.164,93.757,0.427,86.06,10.593
9,0.146,94.527,0.464,85.93,10.593
