Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.651,57.11,0.469,77.83,9.79
1,0.381,83.74,0.355,84.86,9.82
2,0.3,87.97,0.322,86.57,9.821
3,0.255,90.027,0.318,86.93,9.816
4,0.226,91.243,0.326,87.25,9.81
5,0.202,92.627,0.338,86.75,9.81
6,0.185,93.19,0.35,87.09,9.809
7,0.167,93.853,0.368,86.76,9.813
8,0.156,94.233,0.391,86.1,9.816
9,0.143,94.77,0.485,84.07,9.812
