Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.594,63.503,0.424,80.49,8.281
1,0.365,84.253,0.363,84.44,8.274
2,0.294,87.987,0.345,85.51,8.277
3,0.255,89.89,0.348,85.32,8.264
4,0.223,91.313,0.319,87.49,8.263
5,0.189,92.84,0.34,87.1,8.257
6,0.164,93.93,0.367,86.6,8.252
7,0.157,94.003,0.379,86.45,8.254
8,0.133,95.02,0.456,84.84,8.263
9,0.11,95.94,0.449,85.98,8.281
