Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.418,80.177,0.334,85.92,25.41
1,0.263,89.31,0.296,87.5,21.445
2,0.192,92.64,0.297,87.88,21.481
3,0.132,95.357,0.337,87.3,22.171
4,0.1,96.35,0.371,87.49,21.744
5,0.073,97.337,0.494,85.25,21.806
6,0.049,98.247,0.545,86.72,21.852
7,0.037,98.667,0.747,85.19,21.888
8,0.025,99.087,0.684,87.43,22.012
9,0.012,99.65,0.776,87.22,22.02
