Epoch,train_loss,train_acc,val_loss,val_acc,train_time
0,0.48,75.83,0.388,83.55,28.494
1,0.314,86.627,0.325,86.33,28.509
2,0.249,90.127,0.304,86.95,28.484
3,0.197,92.527,0.304,87.06,28.512
4,0.15,94.797,0.324,86.97,28.516
5,0.118,95.963,0.416,85.43,28.518
6,0.115,95.623,0.381,86.89,28.495
7,0.088,96.69,0.512,85.26,28.476
8,0.058,98.023,0.484,87.1,28.492
9,0.043,98.46,0.552,86.51,28.519
